Identificacion,Disciplinarias,Contractuales,Fiscales
901275918,0,0,0
901276046,0,0,0
901276048,0,0,0
901276063,0,0,0
901276155,0,0,0
901276156,0,0,0
901276168,0,0,0
901276180,0,0,0
901276189,0,0,0
901276226,0,0,0
901276243,0,0,0
901276259,0,0,0
901276312,0,0,0
901276366,0,0,0
901276399,0,0,0
901276400,0,0,0
901276433,0,0,0
901276527,0,0,0
901276529,0,0,0
901276575,0,0,0
901276582,0,0,0
901276585,0,0,0
901276614,0,0,0
901276640,0,0,0
901276641,0,0,0
901276666,0,0,0
901276684,0,0,0
901276704,0,0,0
901276710,0,0,0
901276711,0,0,0
901276764,0,0,0
901276797,0,0,0
901276862,0,0,0
901276891,0,0,0
901276907,0,0,0
901276910,0,0,0
901277006,0,0,0
901277013,0,0,0
901277017,0,0,0
901277069,0,0,0
901277083,0,0,0
901277106,0,0,0
901277143,0,0,0
901277153,0,0,0
901277165,0,0,0
901277261,0,0,0
901277268,0,0,0
901277275,0,0,0
901277293,0,0,0
901277341,0,0,0
901277423,0,0,0
901277428,0,0,0
901277441,0,0,0
901277442,0,0,0
901277455,0,0,0
901277525,0,0,0
901277542,0,0,0
901277548,0,0,0
901277613,0,0,0
901277630,0,0,0
901277647,0,0,0
901277649,0,0,0
901277665,0,0,0
901277674,0,0,0
901277675,0,0,0
901277707,0,0,0
901277718,0,0,0
901277764,0,0,0
901277773,0,0,0
901277791,0,0,0
901277793,0,0,0
901277824,0,0,0
901277858,0,0,0
901277897,0,0,0
901278043,0,0,0
901278047,0,0,0
901278048,0,0,0
901278065,0,0,0
901278106,0,0,0
901278109,0,0,0
901278122,0,0,0
901278178,0,0,0
901278207,0,0,0
901278233,0,0,0
901278280,0,0,0
901278328,0,0,0
901278347,0,0,0
901278359,0,0,0
901278498,0,0,0
901278559,0,0,0
901278603,0,0,0
901278623,0,0,0
901278632,0,0,0
901278646,0,0,0
901278658,0,0,0
901278687,0,0,0
901278713,0,0,0
901278735,0,0,0
901278784,0,0,0
901278791,0,0,0
901278850,0,0,0
901278856,0,0,0
901278890,0,0,0
901279035,0,0,0
901279037,0,0,0
901279055,0,0,0
901279115,0,0,0
901279172,0,0,0
901279179,0,0,0
901279216,0,0,0
901279223,0,0,0
901279237,0,0,0
901279246,0,0,0
901279269,0,0,0
901279283,0,0,0
901279289,0,0,0
901279302,0,0,0
901279308,0,0,0
901279336,0,0,0
901279342,0,0,0
901279343,0,0,0
901279369,0,0,0
901279380,0,0,0
901279406,0,0,0
901279437,0,0,0
901279439,0,0,0
901279557,0,0,0
901279573,0,0,0
901279628,0,0,0
901279649,0,0,0
901279693,0,0,0
901279699,0,0,0
901279714,0,0,0
901279745,0,0,0
901279746,0,0,0
901279750,0,0,0
901279751,0,0,0
901279776,0,0,0
901279789,0,0,0
901279795,0,0,0
901279820,0,0,0
901279836,0,0,0
901279890,0,0,0
901279924,0,0,0
901280071,0,0,0
901280076,0,0,0
901280099,0,0,0
901280110,0,0,0
901280124,0,0,0
901280156,0,0,0
901280173,0,0,0
901280191,0,0,0
901280194,0,0,0
901280216,0,0,0
901280255,0,0,0
901280261,0,0,0
901280281,0,0,0
901280316,0,0,0
901280317,0,0,0
901280381,0,0,0
901280400,0,0,0
901280458,0,0,0
901280470,0,0,0
901280482,0,0,0
901280483,0,0,0
901280579,0,0,0
901280584,0,0,0
901280586,0,0,0
901280604,0,0,0
901280605,0,0,0
901280619,0,0,0
901280622,0,0,0
901280629,0,0,0
901280631,0,0,0
901280788,0,0,0
901280802,0,0,0
901280824,0,0,0
901281020,0,0,0
901281167,0,0,0
901281194,0,0,0
901281244,0,0,0
901281251,0,0,0
901281253,0,0,0
901281255,0,0,0
901281286,0,0,0
901281297,0,0,0
901281339,0,0,0
901281347,0,0,0
901281352,0,0,0
901281365,0,0,0
901281382,0,0,0
901281392,0,0,0
901281449,0,0,0
901281599,0,0,0
901281603,0,0,0
901281613,0,0,0
901281658,0,0,0
901281673,0,0,0
901281695,0,0,0
901281700,0,0,0
901281704,0,0,0
901281732,0,0,0
901281762,0,0,0
901281773,0,0,0
901281783,0,0,0
901281786,0,0,0
901281790,0,0,0
901281847,0,0,0
901281875,0,0,0
901281887,0,0,0
901281896,0,0,0
901281900,0,0,0
901281929,0,0,0
901281948,0,0,0
901282098,0,0,0
901282116,0,0,0
901282121,0,0,0
901282135,0,0,0
901282157,0,0,0
901282167,0,0,0
901282170,0,0,0
901282215,0,0,0
901282219,0,0,0
901282254,0,0,0
901282289,0,0,0
901282291,0,0,0
901282295,0,0,0
901282300,0,0,0
901282318,0,0,0
901282323,0,0,0
901282362,0,0,0
901282372,0,0,0
901282472,0,0,0
901282668,0,0,0
901282672,0,0,0
901282740,0,0,0
901282752,0,0,0
901282753,0,0,0
901282755,0,0,0
901282762,0,0,0
901282769,0,0,0
901282816,0,0,0
901282873,0,0,0
901282903,0,0,0
901282974,0,0,0
901283004,0,0,0
901283008,0,0,0
901283021,0,0,0
901283186,0,0,0
901283196,0,0,0
901283218,0,0,0
901283237,0,0,0
901283273,0,0,0
901283301,0,0,0
901283381,0,0,0
901283433,0,0,0
901283451,0,0,0
901283456,0,0,0
901283465,0,0,0
901283475,0,0,0
901283499,0,0,0
901283618,0,0,0
901283664,0,0,0
901283674,0,0,0
901283730,0,0,0
901283744,0,0,0
901283828,0,0,0
901283836,0,0,0
901283859,0,0,0
901283863,0,0,0
901283893,0,0,0
901283919,0,0,0
901283996,0,0,0
901284004,0,0,0
901284033,0,0,0
901284056,0,0,0
901284060,0,0,0
901284186,0,0,0
901284190,0,0,0
901284220,0,0,0
901284247,0,0,0
901284286,0,0,0
901284307,0,0,0
901284360,0,0,0
901284390,0,0,0
901284433,0,0,0
901284442,0,0,0
901284445,0,0,0
901284480,0,0,0
901284522,0,0,0
901284630,0,0,0
901284660,0,0,0
901284661,0,0,0
901284681,0,0,0
901284705,0,0,0
901284717,0,0,0
901284728,0,0,0
901284786,0,0,0
901284790,0,0,0
901284817,0,0,0
901284826,0,0,0
901284847,0,0,0
901284915,0,0,0
901284983,0,0,0
901285013,0,0,0
901285160,0,0,0
901285164,0,0,0
901285211,0,0,0
901285215,0,0,0
901285247,0,0,0
901285251,0,0,0
901285266,0,0,0
901285273,0,0,0
901285276,0,0,0
901285283,0,0,0
901285289,0,0,0
901285294,0,0,0
901285368,0,0,0
901285495,0,0,0
901285548,0,0,0
901285558,0,0,0
901285565,0,0,0
901285574,0,0,0
901285589,0,0,0
901285630,0,0,0
901285638,0,0,0
901285664,0,0,0
901285691,0,0,0
901285694,0,0,0
901285708,0,0,0
901285724,0,0,0
901285768,0,0,0
901285780,0,0,0
901285814,0,0,0
901285973,0,0,0
901285977,0,0,0
901286021,0,0,0
901286029,0,0,0
901286036,0,0,0
901286080,0,0,0
901286105,0,0,0
901286118,0,0,0
901286126,0,0,0
901286140,0,0,0
901286167,0,0,0
901286193,0,0,0
901286199,0,0,0
901286257,0,0,0
901286269,0,0,0
901286286,0,0,0
901286302,0,0,0
901286308,0,0,0
901286438,0,0,0
901286462,0,0,0
901286478,0,0,0
901286480,0,0,0
901286483,0,0,0
901286495,0,0,0
901286496,0,0,0
901286535,0,0,0
901286552,0,0,0
901286565,0,0,0
901286598,0,0,0
901286609,0,0,0
901286706,0,0,0
901286731,0,0,0
901286830,0,0,0
901286835,0,0,0
901287000,0,0,0
901287036,0,0,0
901287080,0,0,0
901287089,0,0,0
901287097,0,0,0
901287107,0,0,0
901287109,0,0,0
901287139,0,0,0
901287143,0,0,0
901287144,0,0,0
901287164,0,0,0
901287170,0,0,0
901287175,0,0,0
901287191,0,0,0
901287222,0,0,0
901287285,0,0,0
901287286,0,0,0
901287316,0,0,0
901287367,0,0,0
901287374,0,0,0
901287487,0,0,0
901287507,0,0,0
901287513,0,0,0
901287517,0,0,0
901287555,0,0,0
901287693,0,0,0
901287700,0,0,0
901287777,0,0,0
901287784,0,0,0
901287838,0,0,0
901287850,0,0,0
901287863,0,0,0
901287894,0,0,0
901287928,0,0,0
901287933,0,0,0
901288039,0,0,0
901288044,0,0,0
901288057,0,0,0
901288074,0,0,0
901288117,0,0,0
901288145,0,0,0
901288164,0,0,0
901288207,0,0,0
901288216,0,0,0
901288241,0,0,0
901288247,0,0,0
901288285,0,0,0
901288286,0,0,0
901288328,0,0,0
901288329,0,0,0
901288357,0,0,0
901288358,0,0,0
901288394,0,0,0
901288419,0,0,0
901288421,0,0,0
901288441,0,0,0
901288579,0,0,0
901288597,0,0,0
901288634,0,0,0
901288636,0,0,0
901288671,0,0,0
901288726,0,0,0
901288745,0,0,0
901288767,0,0,0
901288785,0,0,0
901288787,0,0,0
901288789,0,0,0
901288804,0,0,0
901288805,0,0,0
901288821,0,0,0
901288848,0,0,0
901288867,0,0,0
901288894,0,0,0
901288953,0,0,0
901288955,0,0,0
901288967,0,0,0
901289099,0,0,0
901289106,0,0,0
901289128,0,0,0
901289129,0,0,0
901289144,0,0,0
901289175,0,0,0
901289192,0,0,0
901289267,0,0,0
901289308,0,0,0
901289313,0,0,0
901289328,0,0,0
901289387,0,0,0
901289430,0,0,0
901289431,0,0,0
901289441,0,0,0
901289445,0,0,0
901289447,0,0,0
901289454,0,0,0
901289466,0,0,0
901289487,0,0,0
901289511,0,0,0
901289659,0,0,0
901289666,0,0,0
901289673,0,0,0
901289682,0,0,0
901289701,0,0,0
901289718,0,0,0
901289779,0,0,0
901289781,0,0,0
901289785,0,0,0
901289796,0,0,0
901289828,0,0,0
901289837,0,0,0
901289841,0,0,0
901289852,0,0,0
901289864,0,0,0
901289910,0,0,0
901289914,0,0,0
901289924,0,0,0
901289930,0,0,0
901289938,0,0,0
901289951,0,0,0
901289955,0,0,0
901290008,0,0,0
901290093,0,0,0
901290096,0,0,0
901290120,0,0,0
901290206,0,0,0
901290282,0,0,0
901290286,0,0,0
901290289,0,0,0
901290290,0,0,0
901290294,0,0,0
901290310,0,0,0
901290331,0,0,0
901290353,0,0,0
901290370,0,0,0
901290374,0,0,0
901290449,0,0,0
901290473,0,0,0
901290501,0,0,0
901290504,0,0,0
901290529,0,0,0
901290662,0,0,0
901290686,0,0,0
901290707,0,0,0
901290708,0,0,0
901290716,0,0,0
901290765,0,0,0
901290798,0,0,0
901290822,0,0,0
901290824,0,0,0
901290848,0,0,0
901290930,0,0,0
901290962,0,0,0
901290970,0,0,0
901290972,0,0,0
901290995,0,0,0
901291001,0,0,0
901291014,0,0,0
901291091,0,0,0
901291168,0,0,0
901291175,0,0,0
901291177,0,0,0
901291180,0,0,0
901291184,0,0,0
901291186,0,0,0
901291190,0,0,0
901291196,0,0,0
901291206,0,0,0
901291217,0,0,0
901291220,0,0,0
901291263,0,0,0
901291274,0,0,0
901291292,0,0,0
901291304,0,0,0
901291311,0,0,0
901291331,0,0,0
901291338,0,0,0
901291344,0,0,0
901291354,0,0,0
901291363,0,0,0
901291372,0,0,0
901291409,0,0,0
901291475,0,0,0
901291638,0,0,0
901291651,0,0,0
901291655,0,0,0
901291686,0,0,0
901291687,0,0,0
901291816,0,0,0
901291825,0,0,0
901291828,0,0,0
901291841,0,0,0
901291843,0,0,0
901291919,0,0,0
901291951,0,0,0
901292076,0,0,0
901292085,0,0,0
901292097,0,0,0
901292100,0,0,0
901292105,0,0,0
901292136,0,0,0
901292138,0,0,0
901292155,0,0,0
901292234,0,0,0
901292275,0,0,0
901292299,0,0,0
901292369,0,0,0
901292372,0,0,0
901292389,0,0,0
901292590,0,0,0
901292600,0,0,0
901292606,0,0,0
901292637,0,0,0
901292702,0,0,0
901292719,0,0,0
901292721,0,0,0
901292727,0,0,0
901292761,0,0,0
901292769,0,0,0
901292829,0,0,0
901292832,0,0,0
901292864,0,0,0
901292870,0,0,0
901292877,0,0,0
901292890,0,0,0
901293042,0,0,0
901293048,0,0,0
901293067,0,0,0
901293080,0,0,0
901293099,0,0,0
901293126,0,0,0
901293229,0,0,0
901293251,0,0,0
901293271,0,0,0
901293288,0,0,0
901293297,0,0,0
901293319,0,0,0
901293322,0,0,0
901293362,0,0,0
901293382,0,0,0
901293461,0,0,0
901293513,0,0,0
901293525,0,0,0
901293527,0,0,0
901293550,0,0,0
901293552,0,0,0
901293572,0,0,0
901293595,0,0,0
901293606,0,0,0
901293612,0,0,0
901293630,0,0,0
901293635,0,0,0
901293644,0,0,0
901293657,0,0,0
901293680,0,0,0
901293724,0,0,0
901293728,0,0,0
901293737,0,0,0
901293761,0,0,0
901293840,0,0,0
901293931,0,0,0
901293981,0,0,0
901294006,0,0,0
901294042,0,0,0
901294047,0,0,0
901294050,0,0,0
901294052,0,0,0
901294061,0,0,0
901294065,0,0,0
901294075,0,0,0
901294086,0,0,0
901294141,0,0,0
901294149,0,0,0
901294162,0,0,0
901294164,0,0,0
901294175,0,0,0
901294235,0,0,0
901294252,0,0,0
901294265,0,0,0
901294275,0,0,0
901294442,0,0,0
901294449,0,0,0
901294451,0,0,0
901294476,0,0,0
901294482,0,0,0
901294500,0,0,0
901294550,0,0,0
901294559,0,0,0
901294572,0,0,0
901294575,0,0,0
901294629,0,0,0
901294694,0,0,0
901294737,0,0,0
901294806,0,0,0
901294939,0,0,0
901294975,0,0,0
901295000,0,0,0
901295050,0,0,0
901295070,0,0,0
901295073,0,0,0
901295085,0,0,0
901295094,0,0,0
901295103,0,0,0
901295120,0,0,0
901295167,0,0,0
901295170,0,0,0
901295177,0,0,0
901295178,0,0,0
901295192,0,0,0
901295218,0,0,0
901295268,0,0,0
901295290,0,0,0
901295304,0,0,0
901295314,0,0,0
901295335,0,0,0
901295449,0,0,0
901295452,0,0,0
901295470,0,0,0
901295559,0,0,0
901295583,0,0,0
901295584,0,0,0
901295590,0,0,0
901295848,0,0,0
901295851,0,0,0
901295884,0,0,0
901295937,0,0,0
901295944,0,0,0
901295945,0,0,0
901295950,0,0,0
901295963,0,0,0
901295964,0,0,0
901295979,0,0,0
901295993,0,0,0
901296035,0,0,0
901296044,0,0,0
901296050,0,0,0
901296056,0,0,0
901296058,0,0,0
901296060,0,0,0
901296078,0,0,0
901296083,0,0,0
901296102,0,0,0
901296110,0,0,0
901296119,0,0,0
901296128,0,0,0
901296158,0,0,0
901296234,0,0,0
901296245,0,0,0
901296272,0,0,0
901296296,0,0,0
901296313,0,0,0
901296327,0,0,0
901296331,0,0,0
901296359,0,0,0
901296362,0,0,0
901296376,0,0,0
901296380,0,0,0
901296388,0,0,0
901296390,0,0,0
901296400,0,0,0
901296412,0,0,0
901296440,0,0,0
901296448,0,0,0
901296486,0,0,0
901296517,0,0,0
901296550,0,0,0
901296758,0,0,0
901296810,0,0,0
901296824,0,0,0
901296829,0,0,0
901296831,0,0,0
901296839,0,0,0
901296846,0,0,0
901296847,0,0,0
901296848,0,0,0
901296862,0,0,0
901296871,0,0,0
901296874,0,0,0
901296900,0,0,0
901296931,0,0,0
901296934,0,0,0
901296970,0,0,0
901297031,0,0,0
901297145,0,0,0
901297153,0,0,0
901297161,0,0,0
901297180,0,0,0
901297220,0,0,0
901297242,0,0,0
901297270,0,0,0
901297277,0,0,0
901297286,0,0,0
901297293,0,0,0
901297342,0,0,0
901297351,0,0,0
901297368,0,0,0
901297389,0,0,0
901297399,0,0,0
901297424,0,0,0
901297472,0,0,0
901297497,0,0,0
901297616,0,0,0
901297630,0,0,0
901297650,0,0,0
901297657,0,0,0
901297659,0,0,0
901297696,0,0,0
901297708,0,0,0
901297723,0,0,0
901297751,0,0,0
901297760,0,0,0
901297765,0,0,0
901297770,0,0,0
901297775,0,0,0
901297778,0,0,0
901297803,0,0,0
901297904,0,0,0
901297934,0,0,0
901297942,0,0,0
901297957,0,0,0
901298031,0,0,0
901298131,0,0,0
901298133,0,0,0
901298142,0,0,0
901298147,0,0,0
901298148,0,0,0
901298150,0,0,0
901298161,0,0,0
901298164,0,0,0
901298171,0,0,0
901298199,0,0,0
901298324,0,0,0
901298331,0,0,0
901298378,0,0,0
901298501,0,0,0
901298555,0,0,0
901298567,0,0,0
901298568,0,0,0
901298570,0,0,0
901298582,0,0,0
901298583,0,0,0
901298584,0,0,0
901298602,0,0,0
901298631,0,0,0
901298634,0,0,0
901298635,0,0,0
901298637,0,0,0
901298639,0,0,0
901298640,0,0,0
901298687,0,0,0
901298689,0,0,0
901298694,0,0,0
901298730,0,0,0
901298736,0,0,0
901298737,0,0,0
901298778,0,0,0
901298787,0,0,0
901298827,0,0,0
901298843,0,0,0
901298844,0,0,0
901298878,0,0,0
901298882,0,0,0
901298891,0,0,0
901298977,0,0,0
901298999,0,0,0
901299013,0,0,0
901299025,0,0,0
901299035,0,0,0
901299043,0,0,0
901299048,0,0,0
901299050,0,0,0
901299082,0,0,0
901299097,0,0,0
901299132,0,0,0
901299157,0,0,0
901299170,0,0,0
901299193,0,0,0
901299205,0,0,0
901299222,0,0,0
901299236,0,0,0
901299297,0,0,0
901299313,0,0,0
901299447,0,0,0
901299465,0,0,0
901299469,0,0,0
901299518,0,0,0
901299527,0,0,0
901299538,0,0,0
901299549,0,0,0
901299571,0,0,0
901299582,0,0,0
901299596,0,0,0
901299599,0,0,0
901299677,0,0,0
901299723,0,0,0
901299725,0,0,0
901299734,0,0,0
901299743,0,0,0
901299748,0,0,0
901299888,0,0,0
901299918,0,0,0
901299926,0,0,0
901299929,0,0,0
901299948,0,0,0
901299951,0,0,0
901299985,0,0,0
901299994,0,0,0
901300031,0,0,0
901300037,0,0,0
901300067,0,0,0
901300085,0,0,0
901300098,0,0,0
901300099,0,0,0
901300102,0,0,0
901300107,0,0,0
901300129,0,0,0
901300146,0,0,0
901300313,0,0,0
901300340,0,0,0
901300347,0,0,0
901300359,0,0,0
901300438,0,0,0
901300468,0,0,0
901300480,0,0,0
901300485,0,0,0
901300492,0,0,0
901300498,0,0,0
901300506,0,0,0
901300518,0,0,0
901300524,0,0,0
901300533,0,0,0
901300540,0,0,0
901300550,0,0,0
901300558,0,0,0
901300569,0,0,0
901300614,0,0,0
901300651,0,0,0
901300663,0,0,0
901300782,0,0,0
901300784,0,0,0
901300790,0,0,0
901300799,0,0,0
901300867,0,0,0
901300900,0,0,0
901300902,0,0,0
901300908,0,0,0
901300936,0,0,0
901300962,0,0,0
901301024,0,0,0
901301099,0,0,0
901301100,0,0,0
901301242,0,0,0
901301243,0,0,0
901301245,0,0,0
901301249,0,0,0
901301252,0,0,0
901301306,0,0,0
901301333,0,0,0
901301360,0,0,0
901301373,0,0,0
901301422,0,0,0
901301432,0,0,0
901301433,0,0,0
901301459,0,0,0
901301462,0,0,0
901301474,0,0,0
901301480,0,0,0
901301487,0,0,0
901301514,0,0,0
901301516,0,0,0
901301525,0,0,0
901301539,0,0,0
901301571,0,0,0
901301719,0,0,0
901301741,0,0,0
901301777,0,0,0
901301793,0,0,0
901301804,0,0,0
901301805,0,0,0
901301839,0,0,0
901301874,0,0,0
901301947,0,0,0
901301955,0,0,0
901301961,0,0,0
901301963,0,0,0
901302000,0,0,0
901302014,0,0,0
901302022,0,0,0
901302053,0,0,0
901302202,0,0,0
901302221,0,0,0
901302232,0,0,0
901302264,0,0,0
901302270,0,0,0
901302271,0,0,0
901302303,0,0,0
901302320,0,0,0
901302322,0,0,0
901302339,0,0,0
901302347,0,0,0
901302349,0,0,0
901302376,0,0,0
901302458,0,0,0
901302464,0,0,0
901302551,0,0,0
901302640,0,0,0
901302684,0,0,0
901302698,0,0,0
901302737,0,0,0
901302760,0,0,0
901302798,0,0,0
901302805,0,0,0
901302829,0,0,0
901302843,0,0,0
901302858,0,0,0
901302867,0,0,0
901302869,0,0,0
901302890,0,0,0
901302967,0,0,0
901303123,0,0,0
901303140,0,0,0
901303145,0,0,0
901303149,0,0,0
901303159,0,0,0
901303163,0,0,0
901303169,0,0,0
901303186,0,0,0
901303190,0,0,0
901303192,0,0,0
901303225,0,0,0
901303233,0,0,0
901303265,0,0,0
901303295,0,0,0
901303341,0,0,0
901303356,0,0,0
901303368,0,0,0
901303391,0,0,0
901303419,0,0,0
901303431,0,0,0
901303562,0,0,0
901303571,0,0,0
901303574,0,0,0
901303581,0,0,0
901303582,0,0,0
901303588,0,0,0
901303593,0,0,0
901303625,0,0,0
901303638,0,0,0
901303645,0,0,0
901303660,0,0,0
901303662,0,0,0
901303678,0,0,0
901303702,0,0,0
901303722,0,0,0
901303725,0,0,0
901303780,0,0,0
901303782,0,0,0
901303801,0,0,0
901303834,0,0,0
901303866,0,0,0
901303911,0,0,0
901304020,0,0,0
901304029,0,0,0
901304036,0,0,0
901304041,0,0,0
901304044,0,0,0
901304084,0,0,0
901304128,0,0,0
901304185,0,0,0
901304187,0,0,0
901304202,0,0,0
901304222,0,0,0
901304228,0,0,0
901304231,0,0,0
901304235,0,0,0
901304236,0,0,0
901304294,0,0,0
901304306,0,0,0
901304321,0,0,0
901304479,0,0,0
901304483,0,0,0
901304489,0,0,0
901304490,0,0,0
901304500,0,0,0
901304525,0,0,0
901304528,0,0,0
901304552,0,0,0
901304565,0,0,0
901304566,0,0,0
901304592,0,0,0
901304594,0,0,0
901304619,0,0,0
901304636,0,0,0
901304707,0,0,0
901304711,0,0,0
901304728,0,0,0
901304808,0,0,0
901304918,0,0,0
901304944,0,0,0
901304978,0,0,0
901304986,0,0,0
901304990,0,0,0
901305007,0,0,0
901305009,0,0,0
901305057,0,0,0
901305063,0,0,0
901305074,0,0,0
901305077,0,0,0
901305117,0,0,0
901305118,0,0,0
901305138,0,0,0
901305176,0,0,0
901305189,0,0,0
901305234,0,0,0
901305243,0,0,0
901305260,0,0,0
901305266,0,0,0
901305281,0,0,0
901305284,0,0,0
901305414,0,0,0
901305441,0,0,0
901305442,0,0,0
901305451,0,0,0
901305452,0,0,0
901305466,0,0,0
901305467,0,0,0
901305473,0,0,0
901305478,0,0,0
901305496,0,0,0
901305506,0,0,0
901305521,0,0,0
901305554,0,0,0
901305580,0,0,0
901305592,0,0,0
901305594,0,0,0
901305614,0,0,0
901305628,0,0,0
901305672,0,0,0
901305674,0,0,0
901305699,0,0,0
901305721,0,0,0
901305828,0,0,0
901305850,0,0,0
901305854,0,0,0
901305876,0,0,0
901305899,0,0,0
901305944,0,0,0
901306102,0,0,0
901306116,0,0,0
901306219,0,0,0
901306225,0,0,0
901306231,0,0,0
901306256,0,0,0
901306273,0,0,0
901306289,0,0,0
901306293,0,0,0
901306300,0,0,0
901306308,0,0,0
901306316,0,0,0
901306493,0,0,0
901306503,0,0,0
901306504,0,0,0
901306507,0,0,0
901306705,0,0,0
901306796,0,0,0
901306799,0,0,0
901306807,0,0,0
901306810,0,0,0
901306813,0,0,0
901306818,0,0,0
901306833,0,0,0
901306834,0,0,0
901306847,0,0,0
901306861,0,0,0
901306911,0,0,0
901306924,0,0,0
901306928,0,0,0
901306933,0,0,0
901306968,0,0,0
901306971,0,0,0
901306972,0,0,0
901306995,0,0,0
901307032,0,0,0
901307040,0,0,0
901307050,0,0,0
901307054,0,0,0
901307071,0,0,0
901307123,0,0,0
901307153,0,0,0
901307170,0,0,0
901307183,0,0,0
901307186,0,0,0
901307189,0,0,0
901307194,0,0,0
901307300,0,0,0
901307325,0,0,0
901307326,0,0,0
901307336,0,0,0
901307337,0,0,0
901307340,0,0,0
901307354,0,0,0
901307364,0,0,0
901307370,0,0,0
901307383,0,0,0
901307402,0,0,0
901307423,0,0,0
901307436,0,0,0
901307446,0,0,0
901307464,0,0,0
901307469,0,0,0
901307483,0,0,0
901307491,0,0,0
901307500,0,0,0
901307509,0,0,0
901307537,0,0,0
901307543,0,0,0
901307548,0,0,0
901307550,0,0,0
901307557,0,0,0
901307561,0,0,0
901307574,0,0,0
901307664,0,0,0
901307696,0,0,0
901307718,0,0,0
901307724,0,0,0
901307817,0,0,0
901307826,0,0,0
901307834,0,0,0
901307840,0,0,0
901307848,0,0,0
901307875,0,0,0
901307880,0,0,0
901307902,0,0,0
901307910,0,0,0
901307919,0,0,0
901307962,0,0,0
901307989,0,0,0
901308004,0,0,0
901308009,0,0,0
901308011,0,0,0
901308028,0,0,0
901308038,0,0,0
901308055,0,0,0
901308110,0,0,0
901308141,0,0,0
901308149,0,0,0
901308264,0,0,0
901308285,0,0,0
901308311,0,0,0
901308322,0,0,0
901308353,0,0,0
901308361,0,0,0
901308385,0,0,0
901308387,0,0,0
901308393,0,0,0
901308432,0,0,0
901308444,0,0,0
901308483,0,0,0
901308485,0,0,0
901308486,0,0,0
901308496,0,0,0
901308505,0,0,0
901308520,0,0,0
901308548,0,0,0
901308571,0,0,0
901308575,0,0,0
901308597,0,0,0
901308619,0,0,0
901308626,0,0,0
901308627,0,0,0
901308669,0,0,0
901308673,0,0,0
901308771,0,0,0
901308794,0,0,0
901308798,0,0,0
901308811,0,0,0
901308826,0,0,0
901308848,0,0,0
901308850,0,0,0
901308899,0,0,0
901308918,0,0,0
901308943,0,0,0
901308945,0,0,0
901308969,0,0,0
901308993,0,0,0
901309001,0,0,0
901309028,0,0,0
901309034,0,0,0
901309041,0,0,0
901309052,0,0,0
901309075,0,0,0
901309148,0,0,0
901309164,0,0,0
901309362,0,0,0
901309375,0,0,0
901309408,0,0,0
901309492,0,0,0
901309576,0,0,0
901309639,0,0,0
901309786,0,0,0
901309793,0,0,0
901309794,0,0,0
901309816,0,0,0
901309871,0,0,0
901309875,0,0,0
901309892,0,0,0
901309933,0,0,0
901309953,0,0,0
901309965,0,0,0
901310002,0,0,0
901310018,0,0,0
901310034,0,0,0
901310114,0,0,0
901310136,0,0,0
901310155,0,0,0
901310169,0,0,0
901310181,0,0,0
901310252,0,0,0
901310257,0,0,0
901310260,0,0,0
901310264,0,0,0
901310281,0,0,0
901310286,0,0,0
901310293,0,0,0
901310301,0,0,0
901310327,0,0,0
901310334,0,0,0
901310339,0,0,0
901310367,0,0,0
901310381,0,0,0
901310392,0,0,0
901310411,0,0,0
901310508,0,0,0
901310513,0,0,0
901310541,0,0,0
901310561,0,0,0
901310562,0,0,0
901310575,0,0,0
901310580,0,0,0
901310585,0,0,0
901310590,0,0,0
901310641,0,0,0
901310663,0,0,0
901310675,0,0,0
901310737,0,0,0
901310742,0,0,0
901310777,0,0,0
901310803,0,0,0
901310849,0,0,0
901310855,0,0,0
901310882,0,0,0
901310900,0,0,0
901310957,0,0,0
901311032,0,0,0
901311163,0,0,0
901311165,0,0,0
901311181,0,0,0
901311187,0,0,0
901311200,0,0,0
901311220,0,0,0
901311237,0,0,0
901311293,0,0,0
901311306,0,0,0
901311320,0,0,0
901311329,0,0,0
901311343,0,0,0
901311371,0,0,0
901311380,0,0,0
901311390,0,0,0
901311415,0,0,0
901311477,0,0,0
901311565,0,0,0
901311622,0,0,0
901311629,0,0,0
901311652,0,0,0
901311653,0,0,0
901311680,0,0,0
901311755,0,0,0
901311766,0,0,0
901311791,0,0,0
901311793,0,0,0
901311798,0,0,0
901311802,0,0,0
901311813,0,0,0
901311823,0,0,0
901311839,0,0,0
901311862,0,0,0
901311931,0,0,0
901311962,0,0,0
901311979,0,0,0
901311983,0,0,0
901312025,0,0,0
901312073,0,0,0
901312093,0,0,0
901312129,0,0,0
901312139,0,0,0
901312154,0,0,0
901312163,0,0,0
901312173,0,0,0
901312184,0,0,0
901312196,0,0,0
901312208,0,0,0
901312209,0,0,0
901312248,0,0,0
901312287,0,0,0
901312299,0,0,0
901312329,0,0,0
901312330,0,0,0
901312346,0,0,0
901312347,0,0,0
901312358,0,0,0
901312427,0,0,0
901312438,0,0,0
901312452,0,0,0
901312586,0,0,0
901312588,0,0,0
901312595,0,0,0
901312601,0,0,0
901312602,0,0,0
901312623,0,0,0
901312627,0,0,0
901312631,0,0,0
901312645,0,0,0
901312666,0,0,0
901312674,0,0,0
901312704,0,0,0
901312731,0,0,0
901312745,0,0,0
901312769,0,0,0
901312790,0,0,0
901312794,0,0,0
